"","Accn Number","Cat Num","Genus","Species","Began Date","Full Name","Country","County","State","Spec Locality","Habitat","Coll Method","Prepared By/First Name","Prepared By/Last Name","Collectors/First Name","Collectors/Last Name","Prepator #","Bursa","Skull Ossification","Sex","Fat Deposition","Reproduct Data","Molt","Wing Span","Weight","Weight Unit","Total Length","Wing Chord","Preparations [Aggregated]","Latitude1","Longitude1"
"1912","NY Collecting","60477","Melospiza","melodia","08/24/2022","United States, New York, Tompkins County","United States","Tompkins County","New York","Town of Danby, 41 Comfort Road","eastern deciduous forest with scattered hedgerows and fields","mist net",NA,"CUMV Student","Vanya","Rohwer","ORN 985","not found","100 %","Female","none","ovary: 7 x 4 mm; largest ovum: 1 mm; granular","all rects in sheath, ~25% except R6, which is full length; P5 in sheath ~10%; P1-4 replaced; terts missing","190.0","21.6","g",NA,NA,"tissue (frozen); spread wing; study skin","42.39195","-76.50222"
"1913","Public Salvage","60482","Melospiza","melodia","10/24/2023","United States, New York, Tompkins County","United States","Tompkins County","New York","Ithaca, Cornell University Campus, Stocking Hall",NA,NA,"Sophia","Wolfe",NA,"Public Salvage","ORN 888","not found","100 %","sex not recorded","none",NA,"no wing/tail molt","215.0","18.5","g",NA,NA,"study skin; spread wing; tissue (frozen)","42.4471","-76.4713"
"1914","Public Salvage","60482","Melospiza","melodia","10/24/2023","United States, New York, Tompkins County","United States","Tompkins County","New York","Ithaca, Cornell University Campus, Stocking Hall",NA,NA,"Sophia","Wolfe",NA,"Public Salvage","ORN 888","not found","100 %","sex not recorded","none",NA,"no wing/tail molt","215.0","18.5","g",NA,NA,"study skin; spread wing; tissue (frozen)","42.4471","-76.4713"
"1915","Public Salvage","60482","Melospiza","melodia","10/24/2023","United States, New York, Tompkins County","United States","Tompkins County","New York","Ithaca, Cornell University Campus, Stocking Hall",NA,NA,"Sophia","Wolfe",NA,"Public Salvage","ORN 888","not found","100 %","sex not recorded","none",NA,"no wing/tail molt","215.0","18.5","g",NA,NA,"study skin; spread wing; tissue (frozen)","42.4471","-76.4713"
"1916","NY Collecting","60510","Melospiza","melodia","08/24/2022","United States, New York, Tompkins County","United States","Tompkins County","New York","Town of Danby, 41 Comfort Road","eastern deciduous forest with scattered hedgerows and fields","mist net","Vanya","Rohwer","Vanya","Rohwer","VGR 2184","not found","100 %","Female","trace","ovary: 4 x 3 mm, smooth","L P9-8 = old; 7 = missing; 6 = .7, 5 = .95, 4-1 = new; heavy body molt throughout all tracts","203.0","20.7","g",NA,NA,"study skin; spread wing; tissue (frozen)","42.39195","-76.50222"
"1917","NY Collecting","60510","Melospiza","melodia","08/24/2022","United States, New York, Tompkins County","United States","Tompkins County","New York","Town of Danby, 41 Comfort Road","eastern deciduous forest with scattered hedgerows and fields","mist net","Vanya","Rohwer","Vanya","Rohwer","VGR 2184","not found","100 %","Female","trace","ovary: 4 x 3 mm, smooth","L P9-8 = old; 7 = missing; 6 = .7, 5 = .95, 4-1 = new; heavy body molt throughout all tracts","203.0","20.7","g",NA,NA,"study skin; spread wing; tissue (frozen)","42.39195","-76.50222"
"1918","NY Collecting","60510","Melospiza","melodia","08/24/2022","United States, New York, Tompkins County","United States","Tompkins County","New York","Town of Danby, 41 Comfort Road","eastern deciduous forest with scattered hedgerows and fields","mist net","Vanya","Rohwer","Vanya","Rohwer","VGR 2184","not found","100 %","Female","trace","ovary: 4 x 3 mm, smooth","L P9-8 = old; 7 = missing; 6 = .7, 5 = .95, 4-1 = new; heavy body molt throughout all tracts","203.0","20.7","g",NA,NA,"study skin; spread wing; tissue (frozen)","42.39195","-76.50222"
"1919","NY Collecting","60513","Melospiza","melodia","08/24/2022","United States, New York, Tompkins County","United States","Tompkins County","New York","Town of Danby, 41 Comfort Road","eastern deciduous forest with scattered hedgerows and fields","mist net","Vanya","Rohwer","Vanya","Rohwer","VGR 2185","not found","100 %","Male","none","testes both: 2 x 1 mm","LP9-6 = old; 5 = .3, 4 = .8, 3 = SAB; 2-1 = new; LS1-7 = old; 8 = .9, 9. = .2; symmetrical; all but 1 R growing; heavy body molt in all tracts","213.0","21.6","g",NA,NA,"study skin; spread wing; tissue (frozen)","42.39195","-76.50222"
"1920","NY Collecting","60513","Melospiza","melodia","08/24/2022","United States, New York, Tompkins County","United States","Tompkins County","New York","Town of Danby, 41 Comfort Road","eastern deciduous forest with scattered hedgerows and fields","mist net","Vanya","Rohwer","Vanya","Rohwer","VGR 2185","not found","100 %","Male","none","testes both: 2 x 1 mm","LP9-6 = old; 5 = .3, 4 = .8, 3 = SAB; 2-1 = new; LS1-7 = old; 8 = .9, 9. = .2; symmetrical; all but 1 R growing; heavy body molt in all tracts","213.0","21.6","g",NA,NA,"study skin; spread wing; tissue (frozen)","42.39195","-76.50222"
"1921","NY Collecting","60513","Melospiza","melodia","08/24/2022","United States, New York, Tompkins County","United States","Tompkins County","New York","Town of Danby, 41 Comfort Road","eastern deciduous forest with scattered hedgerows and fields","mist net","Vanya","Rohwer","Vanya","Rohwer","VGR 2185","not found","100 %","Male","none","testes both: 2 x 1 mm","LP9-6 = old; 5 = .3, 4 = .8, 3 = SAB; 2-1 = new; LS1-7 = old; 8 = .9, 9. = .2; symmetrical; all but 1 R growing; heavy body molt in all tracts","213.0","21.6","g",NA,NA,"study skin; spread wing; tissue (frozen)","42.39195","-76.50222"
"1922","Public Salvage","60524","Melospiza","melodia","08/22/2020","United States, New York, Tompkins County","United States","Tompkins County","New York","Town of Lansing, Dates Road",NA,"salvage",NA,"CUMV Student","David","Bonter","ORN 980","yes","100 %","Female",NA,"ovary: 3 x 2 mm","partial body molt","190.0","34.6","g",NA,NA,"study skin; spread wing; tissue (frozen)","42.601918","-76.565767"
"1923","Public Salvage","60524","Melospiza","melodia","08/22/2020","United States, New York, Tompkins County","United States","Tompkins County","New York","Town of Lansing, Dates Road",NA,"salvage",NA,"CUMV Student","David","Bonter","ORN 980","yes","100 %","Female",NA,"ovary: 3 x 2 mm","partial body molt","190.0","34.6","g",NA,NA,"study skin; spread wing; tissue (frozen)","42.601918","-76.565767"
"1924","Public Salvage","60524","Melospiza","melodia","08/22/2020","United States, New York, Tompkins County","United States","Tompkins County","New York","Town of Lansing, Dates Road",NA,"salvage",NA,"CUMV Student","David","Bonter","ORN 980","yes","100 %","Female",NA,"ovary: 3 x 2 mm","partial body molt","190.0","34.6","g",NA,NA,"study skin; spread wing; tissue (frozen)","42.601918","-76.565767"
"1925","Public Salvage","60529","Melospiza","melodia","08/25/2023","United States, New York, Tompkins County","United States","Tompkins County","New York","Dryden",NA,"salvage","Katherine","Ellsworth","Katherine","Ellsworth","ORN 1023","5 x 3 mm","0 %","sex not recorded","little","gonads not found","all retrices in pin; r: P9 0.7, P8 0.9, L: same; light body molt","22.0","14.7","g",NA,NA,"spread wing; study skin; tissue (frozen)","42.49073","-76.29779"
"1926","Public Salvage","60529","Melospiza","melodia","08/25/2023","United States, New York, Tompkins County","United States","Tompkins County","New York","Dryden",NA,"salvage","Katherine","Ellsworth","Katherine","Ellsworth","ORN 1023","5 x 3 mm","0 %","sex not recorded","little","gonads not found","all retrices in pin; r: P9 0.7, P8 0.9, L: same; light body molt","22.0","14.7","g",NA,NA,"spread wing; study skin; tissue (frozen)","42.49073","-76.29779"
"1927","Public Salvage","60529","Melospiza","melodia","08/25/2023","United States, New York, Tompkins County","United States","Tompkins County","New York","Dryden",NA,"salvage","Katherine","Ellsworth","Katherine","Ellsworth","ORN 1023","5 x 3 mm","0 %","sex not recorded","little","gonads not found","all retrices in pin; r: P9 0.7, P8 0.9, L: same; light body molt","22.0","14.7","g",NA,NA,"spread wing; study skin; tissue (frozen)","42.49073","-76.29779"
"1928","2023-004","60541","Melospiza","melodia","04/06/2023","United States, Texas, Brewster County","United States","Brewster County","Texas","Marathon, 50 miles SSE, Black Gap Wildlife Management Area Headquarters","dry creosote/cactus hills with brushy arroyos and rocky outcrops","mist net",NA,"CUMV Student","Vanya","Rohwer","ORN 764",NA,"100 %","Female","moderate","ovary: 4.5 x 5 mm; granular","none","180.0","21.0","g",NA,NA,"spread wing; tissue (frozen); study skin","29.5713666667","-102.9463"
"1929","2023-004","60541","Melospiza","melodia","04/06/2023","United States, Texas, Brewster County","United States","Brewster County","Texas","Marathon, 50 miles SSE, Black Gap Wildlife Management Area Headquarters","dry creosote/cactus hills with brushy arroyos and rocky outcrops","mist net",NA,"CUMV Student","Vanya","Rohwer","ORN 764",NA,"100 %","Female","moderate","ovary: 4.5 x 5 mm; granular","none","180.0","21.0","g",NA,NA,"spread wing; tissue (frozen); study skin","29.5713666667","-102.9463"
"1930","2023-004","60541","Melospiza","melodia","04/06/2023","United States, Texas, Brewster County","United States","Brewster County","Texas","Marathon, 50 miles SSE, Black Gap Wildlife Management Area Headquarters","dry creosote/cactus hills with brushy arroyos and rocky outcrops","mist net",NA,"CUMV Student","Vanya","Rohwer","ORN 764",NA,"100 %","Female","moderate","ovary: 4.5 x 5 mm; granular","none","180.0","21.0","g",NA,NA,"spread wing; tissue (frozen); study skin","29.5713666667","-102.9463"
"1931","NY Collecting","60552","Melospiza","melodia","07/27/2021","United States, New York, Schuyler County","United States","Schuyler County","New York","Catharine, Odessa 1.6 miles E, 4.7 miles N, Seneca Highlands",NA,"mist net","Jessica","Kane","Vanya","Rohwer","JLK 001","not found","100 %","Male","light","testes R: 5 x 6 mm, L: 4 x 5 mm","none","195.0","20.0","g",NA,NA,"spread wing; tissue (frozen); study skin","42.3816","-76.7553"
"1932","NY Collecting","60552","Melospiza","melodia","07/27/2021","United States, New York, Schuyler County","United States","Schuyler County","New York","Catharine, Odessa 1.6 miles E, 4.7 miles N, Seneca Highlands",NA,"mist net","Jessica","Kane","Vanya","Rohwer","JLK 001","not found","100 %","Male","light","testes R: 5 x 6 mm, L: 4 x 5 mm","none","195.0","20.0","g",NA,NA,"spread wing; tissue (frozen); study skin","42.3816","-76.7553"
"1933","NY Collecting","60552","Melospiza","melodia","07/27/2021","United States, New York, Schuyler County","United States","Schuyler County","New York","Catharine, Odessa 1.6 miles E, 4.7 miles N, Seneca Highlands",NA,"mist net","Jessica","Kane","Vanya","Rohwer","JLK 001","not found","100 %","Male","light","testes R: 5 x 6 mm, L: 4 x 5 mm","none","195.0","20.0","g",NA,NA,"spread wing; tissue (frozen); study skin","42.3816","-76.7553"
"1934","Public Salvage","60569","Melospiza","melodia","05/01/2022","United States, New York, Monroe County","United States","Monroe County","New York","Severance, Morgan Road",NA,NA,NA,"CUMV Student","James","Goetz","ORN 1134","not found","100 %","Male",NA,"testes L: 10 x 7 mm, R: no data",NA,"195.0","21.0","g",NA,NA,"study skin; spread wing; tissue (frozen)",NA,NA
"1935","Public Salvage","60569","Melospiza","melodia","05/01/2022","United States, New York, Monroe County","United States","Monroe County","New York","Severance, Morgan Road",NA,NA,NA,"CUMV Student","James","Goetz","ORN 1134","not found","100 %","Male",NA,"testes L: 10 x 7 mm, R: no data",NA,"195.0","21.0","g",NA,NA,"study skin; spread wing; tissue (frozen)",NA,NA
"1936","Public Salvage","60569","Melospiza","melodia","05/01/2022","United States, New York, Monroe County","United States","Monroe County","New York","Severance, Morgan Road",NA,NA,NA,"CUMV Student","James","Goetz","ORN 1134","not found","100 %","Male",NA,"testes L: 10 x 7 mm, R: no data",NA,"195.0","21.0","g",NA,NA,"study skin; spread wing; tissue (frozen)",NA,NA
"1937","Public Salvage","60619","Melospiza","melodia","2021","United States, New York, Hamilton County","United States","Hamilton County","New York","Inlet",NA,"salvage",NA,"CUMV Student",NA,"Public Salvage","ORN 1144","none",NA,"Male","little to moderate","testes R: 3 x 1 mm, L: 1 x 0.5 mm","not recorded","200.0","17.3","g",NA,NA,"study skin; tissue (frozen); spread wing","43.75451","-74.792949"
"1938","Public Salvage","60619","Melospiza","melodia","2021","United States, New York, Hamilton County","United States","Hamilton County","New York","Inlet",NA,"salvage",NA,"CUMV Student",NA,"Public Salvage","ORN 1144","none",NA,"Male","little to moderate","testes R: 3 x 1 mm, L: 1 x 0.5 mm","not recorded","200.0","17.3","g",NA,NA,"study skin; tissue (frozen); spread wing","43.75451","-74.792949"
"1939","Public Salvage","60619","Melospiza","melodia","2021","United States, New York, Hamilton County","United States","Hamilton County","New York","Inlet",NA,"salvage",NA,"CUMV Student",NA,"Public Salvage","ORN 1144","none",NA,"Male","little to moderate","testes R: 3 x 1 mm, L: 1 x 0.5 mm","not recorded","200.0","17.3","g",NA,NA,"study skin; tissue (frozen); spread wing","43.75451","-74.792949"
"1940","Public Salvage","60628","Melospiza","melodia","03/31/2023","United States, New York, Tompkins County","United States","Tompkins County","New York","Coddington Road",NA,"cat kill",NA,"CUMV Student",NA,"Public Salvage","ORN 1029","none","not recorded","Male","little to moderate","testes R: 2 x 1 mm, L: 1 x 1 mm; cloacal protruberance","none","21.5","20.0","g",NA,NA,"study skin; spread wing; tissue (frozen)",NA,NA
"1941","Public Salvage","60628","Melospiza","melodia","03/31/2023","United States, New York, Tompkins County","United States","Tompkins County","New York","Coddington Road",NA,"cat kill",NA,"CUMV Student",NA,"Public Salvage","ORN 1029","none","not recorded","Male","little to moderate","testes R: 2 x 1 mm, L: 1 x 1 mm; cloacal protruberance","none","21.5","20.0","g",NA,NA,"study skin; spread wing; tissue (frozen)",NA,NA
"1942","Public Salvage","60628","Melospiza","melodia","03/31/2023","United States, New York, Tompkins County","United States","Tompkins County","New York","Coddington Road",NA,"cat kill",NA,"CUMV Student",NA,"Public Salvage","ORN 1029","none","not recorded","Male","little to moderate","testes R: 2 x 1 mm, L: 1 x 1 mm; cloacal protruberance","none","21.5","20.0","g",NA,NA,"study skin; spread wing; tissue (frozen)",NA,NA
"1943","407","55164","Melospiza","melodia","07/21/2013","United States, Delaware, Sussex County","United States","Sussex County","Delaware","Beach Plum Island",NA,NA,NA,NA,"Russell","Greenberg",NA,NA,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,"whole organism (ethanol)","38.79966","-75.10864"
"1944","407","55163","Melospiza","melodia","07/16/2013","United States, Delaware, Sussex County","United States","Sussex County","Delaware","Beach Plum Island",NA,NA,NA,NA,"Russell","Greenberg",NA,NA,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,"whole organism (ethanol)","38.79966","-75.10864"
"1945","1","21197","Melospiza","melodia","06/26/1947","United States, New York, Nassau County","United States","Nassau County","New York","Plainview",NA,NA,"Kenneth","Parkes","Kenneth","Parkes",NA,NA,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,"study skin","40.77649","-73.46735"
"1946","1","30429","Melospiza","melodia","06/24/1948","United States, New York, Cattaraugus County","United States","Cattaraugus County","New York","6 miles West Franklinville",NA,NA,NA,NA,"Stephen","Eaton",NA,NA,NA,"Female",NA,NA,NA,NA,NA,NA,NA,NA,"study skin",NA,NA
"1947","1","20362","Melospiza","melodia","03/21/1936","United States, New York, Tompkins County","United States","Tompkins County","New York","Dryden Township, Varna",NA,NA,"George","Sutton","George","Sutton",NA,NA,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,"study skin","42.45476","-76.439261"
"1948","1","21899","Melospiza","melodia","06/16/1942","United States, Ohio, Carroll County","United States","Carroll County","Ohio","Amsterdam",NA,NA,"Forest","Buchanan","Forest","Buchanan",NA,NA,NA,"Female",NA,NA,NA,NA,NA,NA,NA,NA,"study skin","40.4751584","-80.9239196"
